Postcode,In Use?,Latitude,Longitude,Easting,Northing,GridRef,County,District,Ward,DistrictCode,WardCode,Country,CountyCode,Constituency,Introduced,Terminated,Parish,NationalPark,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region,Altitude,London zone,LSOA Code
ZE1 9SS,Yes,60.154439,-1.146229,447500,1141412,HU475414,"","Shetland Islands","Lerwick North", S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",2005-03-01,,"","",,,"","","Lerwick North - 04","Very remote small town",,1,,S01012398
ZE1 9ST,Yes,60.154439,-1.146229,447500,1141412,HU475414,"","Shetland Islands","Lerwick North", S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",2005-03-01,,"","",,,"","","Lerwick North - 04","Very remote small town",,1,,S01012398
ZE1 9SU,Yes,60.154439,-1.146229,447500,1141412,HU475414,"","Shetland Islands","Lerwick North", S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",2005-03-01,,"","",,,"","","Lerwick North - 04","Very remote small town",,1,,S01012398
ZE1 9SW,Yes,60.154439,-1.146229,447500,1141412,HU475414,"","Shetland Islands","Lerwick North", S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",2005-03-01,,"","",,,"","","Lerwick North - 04","Very remote small town",,1,,S01012398
ZE1 9SX,Yes,60.154439,-1.146229,447500,1141412,HU475414,"","Shetland Islands","Lerwick North", S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",2005-03-01,,"","",,,"","","Lerwick North - 04","Very remote small town",,1,,S01012398
ZE1 9SY,Yes,60.154439,-1.146229,447500,1141412,HU475414,"","Shetland Islands","Lerwick North", S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",2005-03-01,,"","",,,"","","Lerwick North - 04","Very remote small town",,1,,S01012398
ZE1 9SZ,Yes,60.154439,-1.146229,447500,1141412,HU475414,"","Shetland Islands","Lerwick North", S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",2005-03-01,,"","",,,"","","Lerwick North - 04","Very remote small town",,1,,S01012398
ZE1 9TA,Yes,60.154439,-1.146229,447500,1141412,HU475414,"","Shetland Islands","Lerwick North", S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",2005-03-01,,"","",,,"","","Lerwick North - 04","Very remote small town",,1,,S01012398
ZE1 9TB,Yes,60.154439,-1.146229,447500,1141412,HU475414,"","Shetland Islands","Lerwick North", S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",2005-03-01,,"","",,,"","","Lerwick North - 04","Very remote small town",,1,,S01012398
ZE1 9ZZ,Yes,60.153223,-1.141595,447759,1141280,HU477412,"","Shetland Islands","Lerwick North", S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",2016-03-01,,"","",,,"","","Lerwick North - 02","Very remote small town",,2,,S01012396
ZE2 9AA,Yes,60.340012,-1.022461,454065,1162174,HU540621,"","Shetland Islands","North Isles", S12000027,S13002772,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",169,57,"","","North and East Isles - 03","Very remote rural area",,23,,S01012415
ZE2 9AB,Yes,60.341251,-1.018819,454264,1162315,HU542623,"","Shetland Islands","North Isles", S12000027,S13002772,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",51,19,"","","North and East Isles - 03","Very remote rural area",,39,,S01012415
ZE2 9AD,Yes,60.344684,-1.019205,454237,1162697,HU542626,"","Shetland Islands","North Isles", S12000027,S13002772,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",59,22,"","","North and East Isles - 03","Very remote rural area",,23,,S01012415
ZE2 9AE,Yes,60.351857,-1.016543,454372,1163498,HU543634,"","Shetland Islands","North Isles", S12000027,S13002772,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",141,45,"","","North and East Isles - 03","Very remote rural area",,33,,S01012415
ZE2 9AF,Yes,60.349779,-1.017312,454333,1163266,HU543632,"","Shetland Islands","North Isles", S12000027,S13002772,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",20,11,"","","North and East Isles - 03","Very remote rural area",,23,,S01012415
ZE2 9AG,Yes,60.334539,-1.01701,454375,1161569,HU543615,"","Shetland Islands","North Isles", S12000027,S13002772,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",123,36,"","","North and East Isles - 04","Very remote rural area",,43,,S01012416
ZE2 9AH,Yes,60.341633,-0.985926,456079,1162385,HU560623,"","Shetland Islands","North Isles", S12000027,S13002772,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",43,14,"","","North and East Isles - 04","Very remote rural area",,58,,S01012416
ZE2 9AJ,Yes,60.357357,-0.953665,457832,1164164,HU578641,"","Shetland Islands","North Isles", S12000027,S13002772,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",68,25,"","","North and East Isles - 04","Very remote rural area",,29,,S01012416
ZE2 9AL,Yes,60.364381,-0.994629,455560,1164911,HU555649,"","Shetland Islands","North Isles", S12000027,S13002772,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",108,49,"","","North and East Isles - 04","Very remote rural area",,24,,S01012416
ZE2 9AN,Yes,60.372111,-0.96982,456915,1165793,HU569657,"","Shetland Islands","North Isles", S12000027,S13002772,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",72,28,"","","North and East Isles - 04","Very remote rural area",,3,,S01012416
ZE2 9AP,Yes,60.360854,-0.999704,455286,1164514,HU552645,"","Shetland Islands","North Isles", S12000027,S13002772,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",46,22,"","","North and East Isles - 04","Very remote rural area",,24,,S01012416
ZE2 9AQ,Yes,60.341542,-1.009625,454771,1162355,HU547623,"","Shetland Islands","North Isles", S12000027,S13002772,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",95,27,"","","North and East Isles - 03","Very remote rural area",,43,,S01012415
ZE2 9AR,Yes,60.423743,-0.751583,468841,1171751,HU688717,"","Shetland Islands","North Isles", S12000027,S13002772,Scotland,S99999999,"Orkney and Shetland",1996-12-01,,"","",24,12,"","","North and East Isles - 04","Very remote rural area",,2,,S01012416
ZE2 9AS,Yes,60.423001,-0.76349,468187,1171656,HU681716,"","Shetland Islands","North Isles", S12000027,S13002772,Scotland,S99999999,"Orkney and Shetland",2002-12-01,,"","",42,15,"","","North and East Isles - 04","Very remote rural area",,5,,S01012416
ZE2 9AT,Yes,60.421955,-0.759207,468425,1171544,HU684715,"","Shetland Islands","North Isles", S12000027,S13002772,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",8,4,"","","North and East Isles - 04","Very remote rural area",,4,,S01012416
ZE2 9AU,Yes,60.546546,-1.053338,452030,1185151,HU520851,"","Shetland Islands","North Isles", S12000027,S13002772,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",28,12,"","","North and East Isles - 01","Very remote rural area",,62,,S01012413
ZE2 9AW,Yes,60.377293,-0.930119,459095,1166405,HU590664,"","Shetland Islands","North Isles", S12000027,S13002772,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",25,11,"","","North and East Isles - 04","Very remote rural area",,19,,S01012416
