Postcode,In Use?,Latitude,Longitude,Easting,Northing,GridRef,County,District,Ward,DistrictCode,WardCode,Country,CountyCode,Constituency,Introduced,Terminated,Parish,NationalPark,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region,Altitude,London zone,LSOA Code
HU9 2DR,Yes,53.750581,-0.309922,511541,429571,TA115295,"East Riding of Yorkshire","Kingston upon Hull, City of","Drypool", E06000010,E05001671,England,E11000008,"Kingston upon Hull East",1980-01-01,,"","",38,25,"Kingston upon Hull","Kingston upon Hull","Kingston upon Hull 026D","Urban city and town",Yorkshire and The Humber,3,,E01012810
HU9 2EP,Yes,53.751647,-0.307089,511725,429694,TA117296,"East Riding of Yorkshire","Kingston upon Hull, City of","Southcoates West", E06000010,E05001684,England,E11000008,"Kingston upon Hull East",1980-01-01,,"","",83,40,"Kingston upon Hull","Kingston upon Hull","Kingston upon Hull 022C","Urban city and town",Yorkshire and The Humber,3,,E01012900
HU9 2EU,Yes,53.75402,-0.312818,511341,429949,TA113299,"East Riding of Yorkshire","Kingston upon Hull, City of","Drypool", E06000010,E05001671,England,E11000008,"Kingston upon Hull East",1980-01-01,,"","",7,6,"Kingston upon Hull","Kingston upon Hull","Kingston upon Hull 026B","Urban city and town",Yorkshire and The Humber,5,,E01012808
HU9 2EW,Yes,53.75132,-0.306253,511781,429659,TA117296,"East Riding of Yorkshire","Kingston upon Hull, City of","Southcoates West", E06000010,E05001684,England,E11000008,"Kingston upon Hull East",1980-01-01,,"","",111,59,"Kingston upon Hull","Kingston upon Hull","Kingston upon Hull 022C","Urban city and town",Yorkshire and The Humber,3,,E01012900
HU9 2EX,Yes,53.752801,-0.310561,511493,429817,TA114298,"East Riding of Yorkshire","Kingston upon Hull, City of","Drypool", E06000010,E05001671,England,E11000008,"Kingston upon Hull East",1980-01-01,,"","",155,78,"Kingston upon Hull","Kingston upon Hull","Kingston upon Hull 026A","Urban city and town",Yorkshire and The Humber,3,,E01012805
HU9 2EY,Yes,53.753413,-0.310582,511490,429885,TA114298,"East Riding of Yorkshire","Kingston upon Hull, City of","Drypool", E06000010,E05001671,England,E11000008,"Kingston upon Hull East",1980-01-01,,"","",145,71,"Kingston upon Hull","Kingston upon Hull","Kingston upon Hull 026A","Urban city and town",Yorkshire and The Humber,3,,E01012805
HU9 2HH,Yes,53.754816,-0.311239,511443,430040,TA114300,"East Riding of Yorkshire","Kingston upon Hull, City of","Drypool", E06000010,E05001671,England,E11000008,"Kingston upon Hull East",1990-02-01,,"","",,,"Kingston upon Hull","Kingston upon Hull","Kingston upon Hull 026A","Urban city and town",Yorkshire and The Humber,5,,E01012805
HU9 2HX,Yes,53.754441,-0.312088,511388,429997,TA113299,"East Riding of Yorkshire","Kingston upon Hull, City of","Drypool", E06000010,E05001671,England,E11000008,"Kingston upon Hull East",1980-01-01,,"","",4,3,"Kingston upon Hull","Kingston upon Hull","Kingston upon Hull 026A","Urban city and town",Yorkshire and The Humber,4,,E01012805
HU9 2JB,Yes,53.754328,-0.310424,511498,429987,TA114299,"East Riding of Yorkshire","Kingston upon Hull, City of","Drypool", E06000010,E05001671,England,E11000008,"Kingston upon Hull East",1980-01-01,,"","",98,40,"Kingston upon Hull","Kingston upon Hull","Kingston upon Hull 026A","Urban city and town",Yorkshire and The Humber,4,,E01012805
HU9 2JD,Yes,53.75308,-0.308639,511619,429851,TA116298,"East Riding of Yorkshire","Kingston upon Hull, City of","Drypool", E06000010,E05001671,England,E11000008,"Kingston upon Hull East",1980-01-01,,"","",24,11,"Kingston upon Hull","Kingston upon Hull","Kingston upon Hull 026A","Urban city and town",Yorkshire and The Humber,3,,E01012805
